viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	768
m_pools	24
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-768_m-24_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-768_m-24_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 31.84; Sensitivity: 0.8451; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 31.81; Sensitivity: 0.8261; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 31.78; Sensitivity: 0.8717; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 31.75; Sensitivity: 0.8385; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 31.72; Sensitivity: 0.8149; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 31.73; Sensitivity: 0.7501; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 31.71; Sensitivity: 0.7081; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 31.68; Sensitivity: 0.6705; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 31.66; Sensitivity: 0.6493; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 31.62; Sensitivity: 0.6549; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 31.57; Sensitivity: 0.6401; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 31.50; Sensitivity: 0.6541; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 31.44; Sensitivity: 0.6697; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 31.40; Sensitivity: 0.6877; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 31.36; Sensitivity: 0.6657; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 31.29; Sensitivity: 0.6617; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 31.19; Sensitivity: 0.6619; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 31.15; Sensitivity: 0.6657; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 31.10; Sensitivity: 0.6473; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 31.01; Sensitivity: 0.6405; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 30.98; Sensitivity: 0.6206; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 30.89; Sensitivity: 0.6198; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 30.68; Sensitivity: 0.6445; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 30.63; Sensitivity: 0.6317; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 30.45; Sensitivity: 0.6325; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 30.35; Sensitivity: 0.6329; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 30.16; Sensitivity: 0.6405; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 30.01; Sensitivity: 0.6349; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 29.90; Sensitivity: 0.6489; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 29.67; Sensitivity: 0.6653; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 29.47; Sensitivity: 0.6485; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 29.29; Sensitivity: 0.6401; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 29.07; Sensitivity: 0.6401; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 28.82; Sensitivity: 0.6309; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 28.53; Sensitivity: 0.6697; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 28.29; Sensitivity: 0.6461; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 27.94; Sensitivity: 0.6445; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 27.58; Sensitivity: 0.6519; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 27.22; Sensitivity: 0.6569; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 27.00; Sensitivity: 0.6319; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 26.69; Sensitivity: 0.6293; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 26.08; Sensitivity: 0.6509; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 25.80; Sensitivity: 0.6413; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 25.41; Sensitivity: 0.6391; Fraction >LOD: 0.8433
