viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	384
m_pools	32
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-384_m-32_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-384_m-32_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 11.98; Sensitivity: 0.8786; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 11.98; Sensitivity: 0.8574; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 11.98; Sensitivity: 0.9291; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 11.98; Sensitivity: 0.8914; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 11.98; Sensitivity: 0.8551; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 11.98; Sensitivity: 0.8607; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 11.98; Sensitivity: 0.7885; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 11.98; Sensitivity: 0.7817; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 11.98; Sensitivity: 0.7389; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 11.97; Sensitivity: 0.7165; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 11.97; Sensitivity: 0.6973; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 11.97; Sensitivity: 0.7217; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 11.97; Sensitivity: 0.7309; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 11.97; Sensitivity: 0.7297; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 11.97; Sensitivity: 0.7181; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 11.97; Sensitivity: 0.7333; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 11.96; Sensitivity: 0.7077; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 11.96; Sensitivity: 0.7313; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 11.96; Sensitivity: 0.7333; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 11.96; Sensitivity: 0.7069; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 11.95; Sensitivity: 0.7029; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 11.95; Sensitivity: 0.7017; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 11.95; Sensitivity: 0.7093; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 11.94; Sensitivity: 0.7145; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 11.94; Sensitivity: 0.7041; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 11.94; Sensitivity: 0.7097; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 11.93; Sensitivity: 0.7065; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 11.92; Sensitivity: 0.6993; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 11.92; Sensitivity: 0.7201; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 11.91; Sensitivity: 0.7033; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 11.91; Sensitivity: 0.7069; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 11.90; Sensitivity: 0.7125; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 11.89; Sensitivity: 0.7181; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 11.88; Sensitivity: 0.7201; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 11.87; Sensitivity: 0.7249; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 11.86; Sensitivity: 0.7197; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 11.85; Sensitivity: 0.7189; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 11.84; Sensitivity: 0.7218; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 11.82; Sensitivity: 0.7093; Fraction >LOD: 0.8500
