viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	96
m_pools	12
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-96_m-12_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-96_m-12_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.8812; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.8783; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.9313; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.8759; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 7.99; Sensitivity: 0.8660; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 7.99; Sensitivity: 0.8750; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 7.99; Sensitivity: 0.7811; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 7.99; Sensitivity: 0.7699; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 7.99; Sensitivity: 0.7293; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 7.99; Sensitivity: 0.7337; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 7.99; Sensitivity: 0.7050; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 7.98; Sensitivity: 0.7311; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 7.98; Sensitivity: 0.7106; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 7.98; Sensitivity: 0.7385; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 7.98; Sensitivity: 0.7182; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 7.97; Sensitivity: 0.7317; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 7.97; Sensitivity: 0.7098; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 7.97; Sensitivity: 0.7112; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 7.97; Sensitivity: 0.7360; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 7.96; Sensitivity: 0.7209; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 7.96; Sensitivity: 0.6873; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 7.96; Sensitivity: 0.7085; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 7.95; Sensitivity: 0.6961; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 7.95; Sensitivity: 0.6873; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 7.95; Sensitivity: 0.7093; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 7.94; Sensitivity: 0.7021; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 7.93; Sensitivity: 0.7113; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 7.93; Sensitivity: 0.6917; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 7.92; Sensitivity: 0.7057; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 7.91; Sensitivity: 0.7253; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 7.91; Sensitivity: 0.7205; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 7.90; Sensitivity: 0.7153; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 7.89; Sensitivity: 0.7157; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 7.87; Sensitivity: 0.7301; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 7.87; Sensitivity: 0.6981; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 7.86; Sensitivity: 0.7377; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 7.85; Sensitivity: 0.7029; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 7.83; Sensitivity: 0.7113; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 7.82; Sensitivity: 0.7161; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 7.81; Sensitivity: 0.6985; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 7.79; Sensitivity: 0.7021; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 7.78; Sensitivity: 0.6889; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 7.75; Sensitivity: 0.7173; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 7.72; Sensitivity: 0.7018; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 7.72; Sensitivity: 0.6982; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 7.68; Sensitivity: 0.6977; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 7.65; Sensitivity: 0.7165; Fraction >LOD: 0.8468
Time: 57; Case frequency: 0.00146; Efficiency: 7.63; Sensitivity: 0.6977; Fraction >LOD: 0.8471
Time: 58; Case frequency: 0.00159; Efficiency: 7.59; Sensitivity: 0.6981; Fraction >LOD: 0.8459
Time: 59; Case frequency: 0.00174; Efficiency: 7.57; Sensitivity: 0.7117; Fraction >LOD: 0.8465
Time: 60; Case frequency: 0.00189; Efficiency: 7.51; Sensitivity: 0.7030; Fraction >LOD: 0.8511
Time: 61; Case frequency: 0.00207; Efficiency: 7.49; Sensitivity: 0.7049; Fraction >LOD: 0.8483
Time: 62; Case frequency: 0.00225; Efficiency: 7.44; Sensitivity: 0.7121; Fraction >LOD: 0.8489
Time: 63; Case frequency: 0.00245; Efficiency: 7.37; Sensitivity: 0.7181; Fraction >LOD: 0.8505
Time: 64; Case frequency: 0.00267; Efficiency: 7.34; Sensitivity: 0.6982; Fraction >LOD: 0.8495
Time: 65; Case frequency: 0.00291; Efficiency: 7.29; Sensitivity: 0.7078; Fraction >LOD: 0.8473
Time: 66; Case frequency: 0.00318; Efficiency: 7.21; Sensitivity: 0.6965; Fraction >LOD: 0.8457
Time: 67; Case frequency: 0.00346; Efficiency: 7.15; Sensitivity: 0.7185; Fraction >LOD: 0.8466
Time: 68; Case frequency: 0.00377; Efficiency: 7.10; Sensitivity: 0.7069; Fraction >LOD: 0.8464
Time: 69; Case frequency: 0.00411; Efficiency: 7.03; Sensitivity: 0.6982; Fraction >LOD: 0.8482
Time: 70; Case frequency: 0.00447; Efficiency: 6.92; Sensitivity: 0.7081; Fraction >LOD: 0.8488
Time: 71; Case frequency: 0.00486; Efficiency: 6.86; Sensitivity: 0.7109; Fraction >LOD: 0.8470
Time: 72; Case frequency: 0.00530; Efficiency: 6.74; Sensitivity: 0.7053; Fraction >LOD: 0.8451
Time: 73; Case frequency: 0.00577; Efficiency: 6.72; Sensitivity: 0.7029; Fraction >LOD: 0.8455
Time: 74; Case frequency: 0.00630; Efficiency: 6.61; Sensitivity: 0.7033; Fraction >LOD: 0.8459
Time: 75; Case frequency: 0.00687; Efficiency: 6.47; Sensitivity: 0.6981; Fraction >LOD: 0.8460
Time: 76; Case frequency: 0.00748; Efficiency: 6.33; Sensitivity: 0.7197; Fraction >LOD: 0.8479
Time: 77; Case frequency: 0.00814; Efficiency: 6.26; Sensitivity: 0.7073; Fraction >LOD: 0.8468
Time: 78; Case frequency: 0.00889; Efficiency: 6.09; Sensitivity: 0.6985; Fraction >LOD: 0.8458
Time: 79; Case frequency: 0.00969; Efficiency: 5.94; Sensitivity: 0.7149; Fraction >LOD: 0.8470
Time: 80; Case frequency: 0.01056; Efficiency: 5.79; Sensitivity: 0.7131; Fraction >LOD: 0.8484
Time: 81; Case frequency: 0.01149; Efficiency: 5.69; Sensitivity: 0.7218; Fraction >LOD: 0.8484
Time: 82; Case frequency: 0.01250; Efficiency: 5.46; Sensitivity: 0.7334; Fraction >LOD: 0.8475
Time: 83; Case frequency: 0.01362; Efficiency: 5.36; Sensitivity: 0.7193; Fraction >LOD: 0.8466
Time: 84; Case frequency: 0.01484; Efficiency: 5.21; Sensitivity: 0.7133; Fraction >LOD: 0.8464
Time: 85; Case frequency: 0.01615; Efficiency: 4.98; Sensitivity: 0.7186; Fraction >LOD: 0.8468
Time: 86; Case frequency: 0.01759; Efficiency: 4.83; Sensitivity: 0.7157; Fraction >LOD: 0.8471
Time: 87; Case frequency: 0.01912; Efficiency: 4.62; Sensitivity: 0.7249; Fraction >LOD: 0.8480
Time: 88; Case frequency: 0.02080; Efficiency: 4.41; Sensitivity: 0.7243; Fraction >LOD: 0.8485
Time: 89; Case frequency: 0.02262; Efficiency: 4.26; Sensitivity: 0.7245; Fraction >LOD: 0.8483
Time: 90; Case frequency: 0.02459; Efficiency: 4.08; Sensitivity: 0.7201; Fraction >LOD: 0.8475
Time: 91; Case frequency: 0.02670; Efficiency: 3.92; Sensitivity: 0.7403; Fraction >LOD: 0.8474
Time: 92; Case frequency: 0.02900; Efficiency: 3.75; Sensitivity: 0.7214; Fraction >LOD: 0.8465
Time: 93; Case frequency: 0.03150; Efficiency: 3.49; Sensitivity: 0.7142; Fraction >LOD: 0.8464
Time: 94; Case frequency: 0.03418; Efficiency: 3.28; Sensitivity: 0.7486; Fraction >LOD: 0.8463
Time: 95; Case frequency: 0.03707; Efficiency: 3.15; Sensitivity: 0.7293; Fraction >LOD: 0.8464
Time: 96; Case frequency: 0.04024; Efficiency: 2.96; Sensitivity: 0.7311; Fraction >LOD: 0.8455
Time: 97; Case frequency: 0.04361; Efficiency: 2.78; Sensitivity: 0.7313; Fraction >LOD: 0.8452
Time: 98; Case frequency: 0.04721; Efficiency: 2.44; Sensitivity: 0.7539; Fraction >LOD: 0.8452
Time: 99; Case frequency: 0.05113; Efficiency: 2.33; Sensitivity: 0.7608; Fraction >LOD: 0.8447
Time: 100; Case frequency: 0.05529; Efficiency: 2.31; Sensitivity: 0.7468; Fraction >LOD: 0.8443
Time: 101; Case frequency: 0.05982; Efficiency: 2.07; Sensitivity: 0.7541; Fraction >LOD: 0.8441
Time: 102; Case frequency: 0.06467; Efficiency: 2.00; Sensitivity: 0.7580; Fraction >LOD: 0.8427
Time: 103; Case frequency: 0.06984; Efficiency: 1.82; Sensitivity: 0.7561; Fraction >LOD: 0.8428
Time: 104; Case frequency: 0.07537; Efficiency: 1.71; Sensitivity: 0.7641; Fraction >LOD: 0.8423
Time: 105; Case frequency: 0.08126; Efficiency: 1.59; Sensitivity: 0.7657; Fraction >LOD: 0.8420
Time: 106; Case frequency: 0.08753; Efficiency: 1.53; Sensitivity: 0.7718; Fraction >LOD: 0.8417
Time: 107; Case frequency: 0.09415; Efficiency: 1.45; Sensitivity: 0.7722; Fraction >LOD: 0.8409
Time: 108; Case frequency: 0.10114; Efficiency: 1.32; Sensitivity: 0.7884; Fraction >LOD: 0.8404
Time: 109; Case frequency: 0.10856; Efficiency: 1.30; Sensitivity: 0.7913; Fraction >LOD: 0.8400
Time: 110; Case frequency: 0.11643; Efficiency: 1.22; Sensitivity: 0.7957; Fraction >LOD: 0.8389
Time: 111; Case frequency: 0.12465; Efficiency: 1.14; Sensitivity: 0.8111; Fraction >LOD: 0.8382
