viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	384
m_pools	12
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-384_m-12_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-384_m-12_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 31.67; Sensitivity: 0.8704; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 31.62; Sensitivity: 0.8428; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 31.54; Sensitivity: 0.8704; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 31.52; Sensitivity: 0.8370; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 31.49; Sensitivity: 0.7984; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 31.45; Sensitivity: 0.7568; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 31.43; Sensitivity: 0.6949; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 31.37; Sensitivity: 0.6805; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 31.32; Sensitivity: 0.6577; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 31.23; Sensitivity: 0.6357; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 31.14; Sensitivity: 0.6365; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 30.99; Sensitivity: 0.6709; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 30.89; Sensitivity: 0.6645; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 30.86; Sensitivity: 0.6705; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 30.76; Sensitivity: 0.6693; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 30.64; Sensitivity: 0.6573; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 30.49; Sensitivity: 0.6425; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 30.33; Sensitivity: 0.6749; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 30.26; Sensitivity: 0.6643; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 30.11; Sensitivity: 0.6293; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 29.88; Sensitivity: 0.6250; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 29.82; Sensitivity: 0.6293; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 29.64; Sensitivity: 0.6285; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 29.35; Sensitivity: 0.6329; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 29.04; Sensitivity: 0.6501; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 28.84; Sensitivity: 0.6381; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 28.59; Sensitivity: 0.6389; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 28.39; Sensitivity: 0.6401; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 27.97; Sensitivity: 0.6653; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 27.74; Sensitivity: 0.6503; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 27.26; Sensitivity: 0.6661; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 27.00; Sensitivity: 0.6549; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 26.61; Sensitivity: 0.6455; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 26.30; Sensitivity: 0.6617; Fraction >LOD: 0.8554
