viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	1536
m_pools	48
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-1536_m-48_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-1536_m-48_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 31.92; Sensitivity: 0.8533; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 31.91; Sensitivity: 0.8305; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 31.88; Sensitivity: 0.8832; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 31.88; Sensitivity: 0.8333; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 31.87; Sensitivity: 0.8101; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 31.86; Sensitivity: 0.7566; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 31.85; Sensitivity: 0.6905; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 31.83; Sensitivity: 0.6933; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 31.83; Sensitivity: 0.6517; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 31.81; Sensitivity: 0.6361; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 31.78; Sensitivity: 0.6309; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 31.75; Sensitivity: 0.6637; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 31.73; Sensitivity: 0.6485; Fraction >LOD: 0.8763
