viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	384
m_pools	14
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-384_m-14_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-384_m-14_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 27.27; Sensitivity: 0.8687; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 27.25; Sensitivity: 0.8634; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 27.23; Sensitivity: 0.8973; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 27.22; Sensitivity: 0.8416; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 27.20; Sensitivity: 0.8458; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 27.19; Sensitivity: 0.8005; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 27.19; Sensitivity: 0.7305; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 27.17; Sensitivity: 0.7393; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 27.16; Sensitivity: 0.6721; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 27.15; Sensitivity: 0.6721; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 27.11; Sensitivity: 0.6521; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 27.07; Sensitivity: 0.6906; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 27.04; Sensitivity: 0.7141; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 27.02; Sensitivity: 0.7001; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 27.00; Sensitivity: 0.6881; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 26.93; Sensitivity: 0.6909; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 26.91; Sensitivity: 0.6825; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 26.88; Sensitivity: 0.6897; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 26.82; Sensitivity: 0.6789; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 26.78; Sensitivity: 0.6881; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 26.76; Sensitivity: 0.6445; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 26.72; Sensitivity: 0.6497; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 26.64; Sensitivity: 0.6485; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 26.54; Sensitivity: 0.6669; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 26.45; Sensitivity: 0.6605; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 26.34; Sensitivity: 0.6629; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 26.28; Sensitivity: 0.6525; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 26.13; Sensitivity: 0.6785; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 26.06; Sensitivity: 0.6765; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 25.97; Sensitivity: 0.6769; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 25.84; Sensitivity: 0.6825; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 25.67; Sensitivity: 0.6841; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 25.56; Sensitivity: 0.6765; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 25.41; Sensitivity: 0.6689; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 25.25; Sensitivity: 0.6777; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 24.99; Sensitivity: 0.6865; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 24.87; Sensitivity: 0.6825; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 24.56; Sensitivity: 0.6781; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 24.43; Sensitivity: 0.6849; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 24.06; Sensitivity: 0.6921; Fraction >LOD: 0.8493
