viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	192
m_pools	24
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-192_m-24_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-192_m-24_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 8.00; Sensitivity: 0.8721; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 8.00; Sensitivity: 0.8715; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 8.00; Sensitivity: 0.9083; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 8.00; Sensitivity: 0.8912; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 8.00; Sensitivity: 0.8477; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 7.99; Sensitivity: 0.8588; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 7.99; Sensitivity: 0.7968; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 7.99; Sensitivity: 0.7671; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 7.99; Sensitivity: 0.7572; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 7.99; Sensitivity: 0.7353; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 7.99; Sensitivity: 0.7358; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 7.99; Sensitivity: 0.7139; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 7.99; Sensitivity: 0.7193; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 7.99; Sensitivity: 0.7353; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 7.99; Sensitivity: 0.7257; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 7.99; Sensitivity: 0.7313; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 7.99; Sensitivity: 0.7165; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 7.98; Sensitivity: 0.7269; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 7.98; Sensitivity: 0.7497; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 7.98; Sensitivity: 0.7225; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 7.98; Sensitivity: 0.6901; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 7.98; Sensitivity: 0.7026; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 7.98; Sensitivity: 0.6993; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 7.97; Sensitivity: 0.6997; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 7.97; Sensitivity: 0.7093; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 7.97; Sensitivity: 0.6909; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 7.97; Sensitivity: 0.7029; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 7.96; Sensitivity: 0.7273; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 7.96; Sensitivity: 0.7077; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 7.96; Sensitivity: 0.7329; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 7.95; Sensitivity: 0.7233; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 7.95; Sensitivity: 0.7217; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 7.95; Sensitivity: 0.7122; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 7.94; Sensitivity: 0.7201; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 7.93; Sensitivity: 0.7201; Fraction >LOD: 0.8552
