viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	400
m_pools	12
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-400_m-12_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-400_m-12_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 32.98; Sensitivity: 0.8442; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 32.92; Sensitivity: 0.8384; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 32.85; Sensitivity: 0.8761; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 32.79; Sensitivity: 0.8424; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 32.76; Sensitivity: 0.8085; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 32.72; Sensitivity: 0.7509; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 32.65; Sensitivity: 0.7149; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 32.64; Sensitivity: 0.6753; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 32.56; Sensitivity: 0.6413; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 32.48; Sensitivity: 0.6541; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 32.37; Sensitivity: 0.6206; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 32.23; Sensitivity: 0.6701; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 32.18; Sensitivity: 0.6493; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 32.01; Sensitivity: 0.6641; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 31.91; Sensitivity: 0.6553; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 31.76; Sensitivity: 0.6527; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 31.60; Sensitivity: 0.6485; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 31.48; Sensitivity: 0.6645; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 31.28; Sensitivity: 0.6549; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 31.20; Sensitivity: 0.6429; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 31.10; Sensitivity: 0.6110; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 30.79; Sensitivity: 0.6246; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 30.60; Sensitivity: 0.6178; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 30.28; Sensitivity: 0.6325; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 30.12; Sensitivity: 0.6313; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 29.74; Sensitivity: 0.6261; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 29.56; Sensitivity: 0.6305; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 29.35; Sensitivity: 0.6365; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 28.76; Sensitivity: 0.6589; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 28.40; Sensitivity: 0.6657; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 28.17; Sensitivity: 0.6433; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 27.76; Sensitivity: 0.6591; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 27.52; Sensitivity: 0.6305; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 27.03; Sensitivity: 0.6411; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 26.70; Sensitivity: 0.6373; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 26.10; Sensitivity: 0.6403; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 25.58; Sensitivity: 0.6333; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 24.93; Sensitivity: 0.6484; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 24.50; Sensitivity: 0.6421; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 23.92; Sensitivity: 0.6329; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 23.36; Sensitivity: 0.6385; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 22.91; Sensitivity: 0.6279; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 22.10; Sensitivity: 0.6465; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 21.31; Sensitivity: 0.6393; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 20.49; Sensitivity: 0.6485; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 20.37; Sensitivity: 0.6353; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 19.17; Sensitivity: 0.6507; Fraction >LOD: 0.8468
Time: 57; Case frequency: 0.00146; Efficiency: 18.58; Sensitivity: 0.6509; Fraction >LOD: 0.8471
Time: 58; Case frequency: 0.00159; Efficiency: 18.46; Sensitivity: 0.6293; Fraction >LOD: 0.8459
Time: 59; Case frequency: 0.00174; Efficiency: 17.49; Sensitivity: 0.6412; Fraction >LOD: 0.8465
Time: 60; Case frequency: 0.00189; Efficiency: 16.33; Sensitivity: 0.6461; Fraction >LOD: 0.8511
Time: 61; Case frequency: 0.00207; Efficiency: 16.06; Sensitivity: 0.6467; Fraction >LOD: 0.8483
Time: 62; Case frequency: 0.00225; Efficiency: 14.54; Sensitivity: 0.6640; Fraction >LOD: 0.8489
Time: 63; Case frequency: 0.00245; Efficiency: 14.44; Sensitivity: 0.6417; Fraction >LOD: 0.8505
Time: 64; Case frequency: 0.00267; Efficiency: 13.51; Sensitivity: 0.6481; Fraction >LOD: 0.8495
Time: 65; Case frequency: 0.00291; Efficiency: 12.68; Sensitivity: 0.6419; Fraction >LOD: 0.8473
Time: 66; Case frequency: 0.00318; Efficiency: 12.09; Sensitivity: 0.6421; Fraction >LOD: 0.8457
