viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/lex,code,f2/
n_individuals	768
m_pools	12
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/lex,code,f2/Design.n-768_m-12_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/lex,code,f2/Design.n-768_m-12_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 61.51; Sensitivity: 0.8462; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 61.07; Sensitivity: 0.8221; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 60.69; Sensitivity: 0.8361; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 60.35; Sensitivity: 0.8385; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 60.25; Sensitivity: 0.7537; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 60.10; Sensitivity: 0.7085; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 59.82; Sensitivity: 0.6729; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 59.56; Sensitivity: 0.6365; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 59.21; Sensitivity: 0.6082; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 58.47; Sensitivity: 0.6242; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 57.61; Sensitivity: 0.6134; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 57.22; Sensitivity: 0.6261; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 56.41; Sensitivity: 0.6445; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 56.27; Sensitivity: 0.6265; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 55.56; Sensitivity: 0.6198; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 54.20; Sensitivity: 0.6226; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 54.07; Sensitivity: 0.5926; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 53.09; Sensitivity: 0.6341; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 53.01; Sensitivity: 0.5926; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 52.07; Sensitivity: 0.6018; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 51.02; Sensitivity: 0.5814; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 50.10; Sensitivity: 0.5898; Fraction >LOD: 0.8516
