viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,decoder/designs/hypergraph/
n_individuals	400
m_pools	60
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-400_m-60_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-400_m-60_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 6.67; Sensitivity: 0.8816; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 6.67; Sensitivity: 0.8670; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 6.67; Sensitivity: 0.9137; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 6.67; Sensitivity: 0.8888; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 6.67; Sensitivity: 0.8605; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 6.67; Sensitivity: 0.8524; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 6.67; Sensitivity: 0.7845; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 6.67; Sensitivity: 0.7757; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 6.67; Sensitivity: 0.7521; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 6.66; Sensitivity: 0.7269; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 6.66; Sensitivity: 0.7205; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 6.66; Sensitivity: 0.7425; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 6.66; Sensitivity: 0.7533; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 6.66; Sensitivity: 0.7317; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 6.66; Sensitivity: 0.7301; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 6.66; Sensitivity: 0.7229; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 6.66; Sensitivity: 0.7253; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 6.66; Sensitivity: 0.7405; Fraction >LOD: 0.8567
