viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,decoder/designs/hypergraph/
n_individuals	48
m_pools	30
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-48_m-30_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-48_m-30_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 1.60; Sensitivity: 0.9383; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 1.60; Sensitivity: 0.9247; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 1.60; Sensitivity: 0.9561; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 1.60; Sensitivity: 0.9522; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 1.60; Sensitivity: 0.9035; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 1.60; Sensitivity: 0.8619; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 1.60; Sensitivity: 0.8605; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 1.60; Sensitivity: 0.8801; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 1.60; Sensitivity: 0.8244; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 1.60; Sensitivity: 0.8358; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 1.60; Sensitivity: 0.7872; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 1.60; Sensitivity: 0.8108; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 1.60; Sensitivity: 0.8193; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 1.60; Sensitivity: 0.7733; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 1.60; Sensitivity: 0.7815; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 1.60; Sensitivity: 0.8009; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 1.60; Sensitivity: 0.7885; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 1.60; Sensitivity: 0.7789; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 1.60; Sensitivity: 0.8074; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 1.60; Sensitivity: 0.7740; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 1.60; Sensitivity: 0.7715; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 1.60; Sensitivity: 0.7636; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 1.60; Sensitivity: 0.7707; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 1.60; Sensitivity: 0.7685; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 1.60; Sensitivity: 0.7672; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 1.60; Sensitivity: 0.7647; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 1.60; Sensitivity: 0.7866; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 1.60; Sensitivity: 0.7785; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 1.60; Sensitivity: 0.7625; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 1.60; Sensitivity: 0.7809; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 1.60; Sensitivity: 0.7885; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 1.60; Sensitivity: 0.7869; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 1.60; Sensitivity: 0.7857; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 1.60; Sensitivity: 0.7785; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 1.60; Sensitivity: 0.7777; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 1.60; Sensitivity: 0.7797; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 1.60; Sensitivity: 0.7797; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 1.60; Sensitivity: 0.7965; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 1.60; Sensitivity: 0.7813; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 1.60; Sensitivity: 0.7773; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 1.60; Sensitivity: 0.7717; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 1.60; Sensitivity: 0.7845; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 1.60; Sensitivity: 0.7789; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 1.60; Sensitivity: 0.7745; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 1.60; Sensitivity: 0.7721; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 1.60; Sensitivity: 0.7693; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 1.60; Sensitivity: 0.7789; Fraction >LOD: 0.8468
Time: 57; Case frequency: 0.00146; Efficiency: 1.60; Sensitivity: 0.7777; Fraction >LOD: 0.8471
Time: 58; Case frequency: 0.00159; Efficiency: 1.60; Sensitivity: 0.7737; Fraction >LOD: 0.8459
Time: 59; Case frequency: 0.00174; Efficiency: 1.60; Sensitivity: 0.7841; Fraction >LOD: 0.8465
Time: 60; Case frequency: 0.00189; Efficiency: 1.60; Sensitivity: 0.7833; Fraction >LOD: 0.8511
Time: 61; Case frequency: 0.00207; Efficiency: 1.60; Sensitivity: 0.7841; Fraction >LOD: 0.8483
Time: 62; Case frequency: 0.00225; Efficiency: 1.60; Sensitivity: 0.7841; Fraction >LOD: 0.8489
Time: 63; Case frequency: 0.00245; Efficiency: 1.59; Sensitivity: 0.7977; Fraction >LOD: 0.8505
Time: 64; Case frequency: 0.00267; Efficiency: 1.59; Sensitivity: 0.7714; Fraction >LOD: 0.8495
Time: 65; Case frequency: 0.00291; Efficiency: 1.59; Sensitivity: 0.7733; Fraction >LOD: 0.8473
Time: 66; Case frequency: 0.00318; Efficiency: 1.59; Sensitivity: 0.7793; Fraction >LOD: 0.8457
Time: 67; Case frequency: 0.00346; Efficiency: 1.59; Sensitivity: 0.7873; Fraction >LOD: 0.8466
