viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,decoder/designs/hypergraph/
n_individuals	384
m_pools	18
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-384_m-18_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-384_m-18_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 21.33; Sensitivity: 0.8083; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 21.33; Sensitivity: 0.7981; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 21.32; Sensitivity: 0.8247; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 21.32; Sensitivity: 0.7854; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 21.32; Sensitivity: 0.7770; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 21.32; Sensitivity: 0.7328; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 21.32; Sensitivity: 0.6529; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 21.32; Sensitivity: 0.6661; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 21.32; Sensitivity: 0.6210; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 21.32; Sensitivity: 0.6066; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 21.32; Sensitivity: 0.6042; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 21.31; Sensitivity: 0.6377; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 21.31; Sensitivity: 0.6250; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 21.31; Sensitivity: 0.6329; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 21.31; Sensitivity: 0.6194; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 21.31; Sensitivity: 0.6114; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 21.30; Sensitivity: 0.6066; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 21.30; Sensitivity: 0.6325; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 21.30; Sensitivity: 0.6230; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 21.29; Sensitivity: 0.6210; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 21.29; Sensitivity: 0.5758; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 21.29; Sensitivity: 0.5950; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 21.29; Sensitivity: 0.5762; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 21.28; Sensitivity: 0.5950; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 21.27; Sensitivity: 0.5898; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 21.27; Sensitivity: 0.5810; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 21.26; Sensitivity: 0.5782; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 21.26; Sensitivity: 0.6023; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 21.25; Sensitivity: 0.6066; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 21.24; Sensitivity: 0.6110; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 21.24; Sensitivity: 0.5906; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 21.23; Sensitivity: 0.5586; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 21.22; Sensitivity: 0.5594; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 21.21; Sensitivity: 0.5694; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 21.20; Sensitivity: 0.5590; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 21.20; Sensitivity: 0.5438; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 21.18; Sensitivity: 0.5342; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 21.17; Sensitivity: 0.5184; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 21.16; Sensitivity: 0.5326; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 21.16; Sensitivity: 0.5090; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 21.14; Sensitivity: 0.4958; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 21.12; Sensitivity: 0.5078; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 21.11; Sensitivity: 0.4864; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 21.09; Sensitivity: 0.4952; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 21.08; Sensitivity: 0.4602; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 21.06; Sensitivity: 0.4698; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 21.04; Sensitivity: 0.4476; Fraction >LOD: 0.8468
Time: 57; Case frequency: 0.00146; Efficiency: 21.02; Sensitivity: 0.4358; Fraction >LOD: 0.8471
Time: 58; Case frequency: 0.00159; Efficiency: 21.02; Sensitivity: 0.4174; Fraction >LOD: 0.8459
Time: 59; Case frequency: 0.00174; Efficiency: 20.99; Sensitivity: 0.4066; Fraction >LOD: 0.8465
Time: 60; Case frequency: 0.00189; Efficiency: 20.98; Sensitivity: 0.3874; Fraction >LOD: 0.8511
Time: 61; Case frequency: 0.00207; Efficiency: 20.98; Sensitivity: 0.3647; Fraction >LOD: 0.8483
Time: 62; Case frequency: 0.00225; Efficiency: 20.93; Sensitivity: 0.3621; Fraction >LOD: 0.8489
Time: 63; Case frequency: 0.00245; Efficiency: 20.93; Sensitivity: 0.3419; Fraction >LOD: 0.8505
Time: 64; Case frequency: 0.00267; Efficiency: 20.93; Sensitivity: 0.3249; Fraction >LOD: 0.8495
Time: 65; Case frequency: 0.00291; Efficiency: 20.93; Sensitivity: 0.2843; Fraction >LOD: 0.8473
Time: 66; Case frequency: 0.00318; Efficiency: 20.91; Sensitivity: 0.2745; Fraction >LOD: 0.8457
Time: 67; Case frequency: 0.00346; Efficiency: 20.90; Sensitivity: 0.2635; Fraction >LOD: 0.8466
Time: 68; Case frequency: 0.00377; Efficiency: 20.90; Sensitivity: 0.2374; Fraction >LOD: 0.8464
Time: 69; Case frequency: 0.00411; Efficiency: 20.89; Sensitivity: 0.2187; Fraction >LOD: 0.8482
Time: 70; Case frequency: 0.00447; Efficiency: 20.88; Sensitivity: 0.2185; Fraction >LOD: 0.8488
Time: 71; Case frequency: 0.00486; Efficiency: 20.88; Sensitivity: 0.1945; Fraction >LOD: 0.8470
Time: 72; Case frequency: 0.00530; Efficiency: 20.93; Sensitivity: 0.1611; Fraction >LOD: 0.8451
Time: 73; Case frequency: 0.00577; Efficiency: 20.91; Sensitivity: 0.1587; Fraction >LOD: 0.8455
Time: 74; Case frequency: 0.00630; Efficiency: 20.94; Sensitivity: 0.1363; Fraction >LOD: 0.8459
Time: 75; Case frequency: 0.00687; Efficiency: 20.98; Sensitivity: 0.1092; Fraction >LOD: 0.8460
Time: 76; Case frequency: 0.00748; Efficiency: 20.94; Sensitivity: 0.1080; Fraction >LOD: 0.8479
Time: 77; Case frequency: 0.00814; Efficiency: 21.02; Sensitivity: 0.0814; Fraction >LOD: 0.8468
Time: 78; Case frequency: 0.00889; Efficiency: 21.07; Sensitivity: 0.0572; Fraction >LOD: 0.8458
Time: 79; Case frequency: 0.00969; Efficiency: 21.08; Sensitivity: 0.0568; Fraction >LOD: 0.8470
Time: 80; Case frequency: 0.01056; Efficiency: 21.10; Sensitivity: 0.0460; Fraction >LOD: 0.8484
Time: 81; Case frequency: 0.01149; Efficiency: 21.14; Sensitivity: 0.0356; Fraction >LOD: 0.8484
Time: 82; Case frequency: 0.01250; Efficiency: 21.17; Sensitivity: 0.0268; Fraction >LOD: 0.8475
Time: 83; Case frequency: 0.01362; Efficiency: 21.16; Sensitivity: 0.0256; Fraction >LOD: 0.8466
