viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balcu,array/
n_individuals	768
m_pools	48
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balcu,array/Design.n-768_m-48_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balcu,array/Design.n-768_m-48_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 16.00; Sensitivity: 0.8827; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 15.99; Sensitivity: 0.8752; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 15.99; Sensitivity: 0.9028; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 15.99; Sensitivity: 0.8657; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 15.99; Sensitivity: 0.8401; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 15.99; Sensitivity: 0.8129; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 15.99; Sensitivity: 0.7473; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 15.99; Sensitivity: 0.7473; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 15.99; Sensitivity: 0.6789; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 15.99; Sensitivity: 0.6629; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 15.99; Sensitivity: 0.6685; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 15.99; Sensitivity: 0.6869; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 15.98; Sensitivity: 0.6993; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 15.98; Sensitivity: 0.6857; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 15.98; Sensitivity: 0.6861; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 15.98; Sensitivity: 0.7021; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 15.98; Sensitivity: 0.6809; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 15.98; Sensitivity: 0.6897; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 15.97; Sensitivity: 0.6885; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 15.97; Sensitivity: 0.6989; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 15.97; Sensitivity: 0.6605; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 15.97; Sensitivity: 0.6677; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 15.96; Sensitivity: 0.6601; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 15.96; Sensitivity: 0.6757; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 15.96; Sensitivity: 0.6669; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 15.95; Sensitivity: 0.6777; Fraction >LOD: 0.8403
