viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	3072
m_pools	96
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-3072_m-96_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-3072_m-96_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 31.86; Sensitivity: 0.8565; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 31.85; Sensitivity: 0.8437; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 31.84; Sensitivity: 0.8868; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 31.84; Sensitivity: 0.8357; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 31.84; Sensitivity: 0.8325; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 31.83; Sensitivity: 0.8021; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 31.82; Sensitivity: 0.7365; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 31.82; Sensitivity: 0.7045; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 31.81; Sensitivity: 0.6693; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 31.81; Sensitivity: 0.6697; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 31.79; Sensitivity: 0.6595; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 31.77; Sensitivity: 0.6737; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 31.76; Sensitivity: 0.6945; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 31.75; Sensitivity: 0.6929; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 31.74; Sensitivity: 0.6973; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 31.71; Sensitivity: 0.6811; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 31.69; Sensitivity: 0.6663; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 31.68; Sensitivity: 0.6793; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 31.65; Sensitivity: 0.6893; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 31.63; Sensitivity: 0.6613; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 31.60; Sensitivity: 0.6629; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 31.59; Sensitivity: 0.6409; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 31.55; Sensitivity: 0.6591; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 31.51; Sensitivity: 0.6445; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 31.48; Sensitivity: 0.6521; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 31.42; Sensitivity: 0.6625; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 31.35; Sensitivity: 0.6617; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 31.31; Sensitivity: 0.6667; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 31.19; Sensitivity: 0.6805; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 31.18; Sensitivity: 0.6761; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 31.08; Sensitivity: 0.6839; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 30.99; Sensitivity: 0.6715; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 30.90; Sensitivity: 0.6633; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 30.73; Sensitivity: 0.6725; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 30.71; Sensitivity: 0.6605; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 30.62; Sensitivity: 0.6629; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 30.41; Sensitivity: 0.6511; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 30.25; Sensitivity: 0.6755; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 30.09; Sensitivity: 0.6495; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 29.79; Sensitivity: 0.6527; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 29.66; Sensitivity: 0.6360; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 29.26; Sensitivity: 0.6491; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 29.02; Sensitivity: 0.6637; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 28.84; Sensitivity: 0.6544; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 27.98; Sensitivity: 0.6703; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 27.90; Sensitivity: 0.6547; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 27.23; Sensitivity: 0.6583; Fraction >LOD: 0.8468
Time: 57; Case frequency: 0.00146; Efficiency: 26.68; Sensitivity: 0.6616; Fraction >LOD: 0.8471
Time: 58; Case frequency: 0.00159; Efficiency: 25.96; Sensitivity: 0.6733; Fraction >LOD: 0.8459
Time: 59; Case frequency: 0.00174; Efficiency: 25.69; Sensitivity: 0.6653; Fraction >LOD: 0.8465
Time: 60; Case frequency: 0.00189; Efficiency: 24.73; Sensitivity: 0.6631; Fraction >LOD: 0.8511
Time: 61; Case frequency: 0.00207; Efficiency: 23.78; Sensitivity: 0.6655; Fraction >LOD: 0.8483
Time: 62; Case frequency: 0.00225; Efficiency: 22.96; Sensitivity: 0.6805; Fraction >LOD: 0.8489
Time: 63; Case frequency: 0.00245; Efficiency: 21.97; Sensitivity: 0.6829; Fraction >LOD: 0.8505
Time: 64; Case frequency: 0.00267; Efficiency: 21.66; Sensitivity: 0.6594; Fraction >LOD: 0.8495
Time: 65; Case frequency: 0.00291; Efficiency: 20.22; Sensitivity: 0.6651; Fraction >LOD: 0.8473
Time: 66; Case frequency: 0.00318; Efficiency: 19.38; Sensitivity: 0.6671; Fraction >LOD: 0.8457
Time: 67; Case frequency: 0.00346; Efficiency: 18.10; Sensitivity: 0.6678; Fraction >LOD: 0.8466
Time: 68; Case frequency: 0.00377; Efficiency: 17.36; Sensitivity: 0.6550; Fraction >LOD: 0.8464
Time: 69; Case frequency: 0.00411; Efficiency: 16.01; Sensitivity: 0.6709; Fraction >LOD: 0.8482
Time: 70; Case frequency: 0.00447; Efficiency: 14.59; Sensitivity: 0.6787; Fraction >LOD: 0.8488
Time: 71; Case frequency: 0.00486; Efficiency: 13.61; Sensitivity: 0.6617; Fraction >LOD: 0.8470
Time: 72; Case frequency: 0.00530; Efficiency: 13.02; Sensitivity: 0.6603; Fraction >LOD: 0.8451
Time: 73; Case frequency: 0.00577; Efficiency: 11.69; Sensitivity: 0.6762; Fraction >LOD: 0.8455
Time: 74; Case frequency: 0.00630; Efficiency: 10.81; Sensitivity: 0.6743; Fraction >LOD: 0.8459
Time: 75; Case frequency: 0.00687; Efficiency: 9.67; Sensitivity: 0.6812; Fraction >LOD: 0.8460
Time: 76; Case frequency: 0.00748; Efficiency: 8.88; Sensitivity: 0.6807; Fraction >LOD: 0.8479
Time: 77; Case frequency: 0.00814; Efficiency: 7.87; Sensitivity: 0.6807; Fraction >LOD: 0.8468
