viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	192
m_pools	20
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-192_m-20_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-192_m-20_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 9.59; Sensitivity: 0.8766; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 9.59; Sensitivity: 0.8735; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 9.59; Sensitivity: 0.9254; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 9.59; Sensitivity: 0.9010; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 9.59; Sensitivity: 0.8717; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 9.59; Sensitivity: 0.8846; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 9.59; Sensitivity: 0.8033; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 9.58; Sensitivity: 0.7736; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 9.58; Sensitivity: 0.7429; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 9.58; Sensitivity: 0.7259; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 9.58; Sensitivity: 0.7298; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 9.58; Sensitivity: 0.7289; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 9.58; Sensitivity: 0.7417; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 9.58; Sensitivity: 0.7537; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 9.58; Sensitivity: 0.7197; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 9.58; Sensitivity: 0.7209; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 9.58; Sensitivity: 0.7189; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 9.57; Sensitivity: 0.7441; Fraction >LOD: 0.8567
