viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balcu,array/
n_individuals	2880
m_pools	90
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balcu,array/Design.n-2880_m-90_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balcu,array/Design.n-2880_m-90_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 31.98; Sensitivity: 0.8433; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 31.98; Sensitivity: 0.8241; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 31.97; Sensitivity: 0.8741; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 31.97; Sensitivity: 0.8421; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 31.97; Sensitivity: 0.8029; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 31.97; Sensitivity: 0.7561; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 31.96; Sensitivity: 0.6857; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 31.96; Sensitivity: 0.6649; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 31.96; Sensitivity: 0.6617; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 31.95; Sensitivity: 0.6465; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 31.95; Sensitivity: 0.6389; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 31.94; Sensitivity: 0.6533; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 31.93; Sensitivity: 0.6673; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 31.93; Sensitivity: 0.6537; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 31.92; Sensitivity: 0.6433; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 31.91; Sensitivity: 0.6509; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 31.90; Sensitivity: 0.6365; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 31.89; Sensitivity: 0.6617; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 31.88; Sensitivity: 0.6437; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 31.86; Sensitivity: 0.6465; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 31.85; Sensitivity: 0.6046; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 31.84; Sensitivity: 0.6158; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 31.81; Sensitivity: 0.6273; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 31.80; Sensitivity: 0.6269; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 31.78; Sensitivity: 0.6283; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 31.75; Sensitivity: 0.6339; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 31.69; Sensitivity: 0.6508; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 31.64; Sensitivity: 0.6505; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 31.63; Sensitivity: 0.6513; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 31.58; Sensitivity: 0.6495; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 31.57; Sensitivity: 0.6369; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 31.49; Sensitivity: 0.6459; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 31.45; Sensitivity: 0.6457; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 31.39; Sensitivity: 0.6407; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 31.29; Sensitivity: 0.6501; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 31.19; Sensitivity: 0.6467; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 31.15; Sensitivity: 0.6389; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 30.86; Sensitivity: 0.6595; Fraction >LOD: 0.8570
