viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balcu,array/
n_individuals	1440
m_pools	90
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balcu,array/Design.n-1440_m-90_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balcu,array/Design.n-1440_m-90_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 16.00; Sensitivity: 0.8653; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 15.99; Sensitivity: 0.8565; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 15.99; Sensitivity: 0.8980; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 15.99; Sensitivity: 0.8513; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 15.99; Sensitivity: 0.8305; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 15.99; Sensitivity: 0.7977; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 15.99; Sensitivity: 0.7473; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 15.99; Sensitivity: 0.7373; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 15.99; Sensitivity: 0.6829; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 15.99; Sensitivity: 0.6757; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 15.99; Sensitivity: 0.6679; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 15.99; Sensitivity: 0.6942; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 15.98; Sensitivity: 0.6953; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 15.98; Sensitivity: 0.6961; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 15.98; Sensitivity: 0.6785; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 15.98; Sensitivity: 0.7041; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 15.98; Sensitivity: 0.6893; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 15.97; Sensitivity: 0.6965; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 15.97; Sensitivity: 0.6753; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 15.97; Sensitivity: 0.6929; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 15.97; Sensitivity: 0.6657; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 15.96; Sensitivity: 0.6821; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 15.96; Sensitivity: 0.6653; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 15.96; Sensitivity: 0.6641; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 15.95; Sensitivity: 0.6473; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 15.95; Sensitivity: 0.6757; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 15.94; Sensitivity: 0.6801; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 15.93; Sensitivity: 0.6685; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 15.92; Sensitivity: 0.6894; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 15.91; Sensitivity: 0.6909; Fraction >LOD: 0.8504
