viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balcu,array/
n_individuals	768
m_pools	12
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balcu,array/Design.n-768_m-12_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balcu,array/Design.n-768_m-12_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 63.29; Sensitivity: 0.8440; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 63.19; Sensitivity: 0.8029; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 63.05; Sensitivity: 0.8509; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 62.87; Sensitivity: 0.8273; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 62.86; Sensitivity: 0.7565; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 62.83; Sensitivity: 0.7113; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 62.78; Sensitivity: 0.6617; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 62.65; Sensitivity: 0.6285; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 62.51; Sensitivity: 0.6130; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 62.42; Sensitivity: 0.5986; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 62.12; Sensitivity: 0.5978; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 61.91; Sensitivity: 0.6242; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 61.59; Sensitivity: 0.6429; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 61.51; Sensitivity: 0.6238; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 61.10; Sensitivity: 0.6206; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 60.80; Sensitivity: 0.6365; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 60.74; Sensitivity: 0.6090; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 60.32; Sensitivity: 0.6226; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 59.96; Sensitivity: 0.6046; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 59.54; Sensitivity: 0.6138; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 59.60; Sensitivity: 0.5750; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 58.82; Sensitivity: 0.5870; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 58.62; Sensitivity: 0.5854; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 58.04; Sensitivity: 0.6018; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 57.30; Sensitivity: 0.6090; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 56.61; Sensitivity: 0.6122; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 56.24; Sensitivity: 0.6118; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 55.11; Sensitivity: 0.6118; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 54.14; Sensitivity: 0.6357; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 53.57; Sensitivity: 0.6174; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 51.94; Sensitivity: 0.6465; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 52.13; Sensitivity: 0.6118; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 50.21; Sensitivity: 0.6142; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 48.70; Sensitivity: 0.6054; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 48.00; Sensitivity: 0.6118; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 47.24; Sensitivity: 0.6198; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 46.43; Sensitivity: 0.6006; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 43.84; Sensitivity: 0.6018; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 42.45; Sensitivity: 0.6159; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 41.67; Sensitivity: 0.5834; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 39.42; Sensitivity: 0.6038; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 37.30; Sensitivity: 0.6030; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 35.06; Sensitivity: 0.6018; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 34.18; Sensitivity: 0.6058; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 31.41; Sensitivity: 0.6154; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 29.29; Sensitivity: 0.6046; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 28.37; Sensitivity: 0.5983; Fraction >LOD: 0.8468
Time: 57; Case frequency: 0.00146; Efficiency: 25.22; Sensitivity: 0.6118; Fraction >LOD: 0.8471
Time: 58; Case frequency: 0.00159; Efficiency: 23.60; Sensitivity: 0.6070; Fraction >LOD: 0.8459
Time: 59; Case frequency: 0.00174; Efficiency: 22.55; Sensitivity: 0.6142; Fraction >LOD: 0.8465
Time: 60; Case frequency: 0.00189; Efficiency: 20.30; Sensitivity: 0.6094; Fraction >LOD: 0.8511
Time: 61; Case frequency: 0.00207; Efficiency: 18.06; Sensitivity: 0.6022; Fraction >LOD: 0.8483
Time: 62; Case frequency: 0.00225; Efficiency: 16.59; Sensitivity: 0.6253; Fraction >LOD: 0.8489
Time: 63; Case frequency: 0.00245; Efficiency: 15.44; Sensitivity: 0.6245; Fraction >LOD: 0.8505
Time: 64; Case frequency: 0.00267; Efficiency: 14.38; Sensitivity: 0.6230; Fraction >LOD: 0.8495
Time: 65; Case frequency: 0.00291; Efficiency: 13.12; Sensitivity: 0.6106; Fraction >LOD: 0.8473
Time: 66; Case frequency: 0.00318; Efficiency: 10.98; Sensitivity: 0.6332; Fraction >LOD: 0.8457
Time: 67; Case frequency: 0.00346; Efficiency: 10.18; Sensitivity: 0.6091; Fraction >LOD: 0.8466
Time: 68; Case frequency: 0.00377; Efficiency: 9.69; Sensitivity: 0.6057; Fraction >LOD: 0.8464
Time: 69; Case frequency: 0.00411; Efficiency: 7.51; Sensitivity: 0.6386; Fraction >LOD: 0.8482
Time: 70; Case frequency: 0.00447; Efficiency: 6.78; Sensitivity: 0.6449; Fraction >LOD: 0.8488
Time: 71; Case frequency: 0.00486; Efficiency: 5.83; Sensitivity: 0.6538; Fraction >LOD: 0.8470
Time: 72; Case frequency: 0.00530; Efficiency: 5.83; Sensitivity: 0.6490; Fraction >LOD: 0.8451
Time: 73; Case frequency: 0.00577; Efficiency: 5.00; Sensitivity: 0.6540; Fraction >LOD: 0.8455
Time: 74; Case frequency: 0.00630; Efficiency: 4.58; Sensitivity: 0.6410; Fraction >LOD: 0.8459
Time: 75; Case frequency: 0.00687; Efficiency: 3.53; Sensitivity: 0.6856; Fraction >LOD: 0.8460
Time: 76; Case frequency: 0.00748; Efficiency: 3.41; Sensitivity: 0.6882; Fraction >LOD: 0.8479
Time: 77; Case frequency: 0.00814; Efficiency: 3.04; Sensitivity: 0.6899; Fraction >LOD: 0.8468
Time: 78; Case frequency: 0.00889; Efficiency: 2.87; Sensitivity: 0.6907; Fraction >LOD: 0.8458
Time: 79; Case frequency: 0.00969; Efficiency: 2.53; Sensitivity: 0.7093; Fraction >LOD: 0.8470
Time: 80; Case frequency: 0.01056; Efficiency: 2.31; Sensitivity: 0.7140; Fraction >LOD: 0.8484
Time: 81; Case frequency: 0.01149; Efficiency: 2.21; Sensitivity: 0.7082; Fraction >LOD: 0.8484
Time: 82; Case frequency: 0.01250; Efficiency: 1.91; Sensitivity: 0.7287; Fraction >LOD: 0.8475
Time: 83; Case frequency: 0.01362; Efficiency: 1.76; Sensitivity: 0.7324; Fraction >LOD: 0.8466
Time: 84; Case frequency: 0.01484; Efficiency: 1.63; Sensitivity: 0.7495; Fraction >LOD: 0.8464
Time: 85; Case frequency: 0.01615; Efficiency: 1.53; Sensitivity: 0.7719; Fraction >LOD: 0.8468
Time: 86; Case frequency: 0.01759; Efficiency: 1.40; Sensitivity: 0.7751; Fraction >LOD: 0.8471
Time: 87; Case frequency: 0.01912; Efficiency: 1.30; Sensitivity: 0.8018; Fraction >LOD: 0.8480
Time: 88; Case frequency: 0.02080; Efficiency: 1.26; Sensitivity: 0.7995; Fraction >LOD: 0.8485
Time: 89; Case frequency: 0.02262; Efficiency: 1.18; Sensitivity: 0.8102; Fraction >LOD: 0.8483
Time: 90; Case frequency: 0.02459; Efficiency: 1.16; Sensitivity: 0.8115; Fraction >LOD: 0.8475
Time: 91; Case frequency: 0.02670; Efficiency: 1.10; Sensitivity: 0.8228; Fraction >LOD: 0.8474
Time: 92; Case frequency: 0.02900; Efficiency: 1.08; Sensitivity: 0.8239; Fraction >LOD: 0.8465
Time: 93; Case frequency: 0.03150; Efficiency: 1.05; Sensitivity: 0.8338; Fraction >LOD: 0.8464
Time: 94; Case frequency: 0.03418; Efficiency: 1.03; Sensitivity: 0.8378; Fraction >LOD: 0.8463
Time: 95; Case frequency: 0.03707; Efficiency: 1.02; Sensitivity: 0.8434; Fraction >LOD: 0.8464
Time: 96; Case frequency: 0.04024; Efficiency: 1.01; Sensitivity: 0.8433; Fraction >LOD: 0.8455
Time: 97; Case frequency: 0.04361; Efficiency: 1.00; Sensitivity: 0.8428; Fraction >LOD: 0.8452
Time: 98; Case frequency: 0.04721; Efficiency: 1.00; Sensitivity: 0.8439; Fraction >LOD: 0.8452
Time: 99; Case frequency: 0.05113; Efficiency: 0.99; Sensitivity: 0.8446; Fraction >LOD: 0.8447
Time: 100; Case frequency: 0.05529; Efficiency: 0.99; Sensitivity: 0.8421; Fraction >LOD: 0.8443
Time: 101; Case frequency: 0.05982; Efficiency: 0.99; Sensitivity: 0.8408; Fraction >LOD: 0.8441
Time: 102; Case frequency: 0.06467; Efficiency: 0.99; Sensitivity: 0.8403; Fraction >LOD: 0.8427
Time: 103; Case frequency: 0.06984; Efficiency: 0.98; Sensitivity: 0.8438; Fraction >LOD: 0.8428
Time: 104; Case frequency: 0.07537; Efficiency: 0.98; Sensitivity: 0.8449; Fraction >LOD: 0.8423
Time: 105; Case frequency: 0.08126; Efficiency: 0.98; Sensitivity: 0.8463; Fraction >LOD: 0.8420
Time: 106; Case frequency: 0.08753; Efficiency: 0.98; Sensitivity: 0.8423; Fraction >LOD: 0.8417
Time: 107; Case frequency: 0.09415; Efficiency: 0.98; Sensitivity: 0.8390; Fraction >LOD: 0.8409
Time: 108; Case frequency: 0.10114; Efficiency: 0.98; Sensitivity: 0.8413; Fraction >LOD: 0.8404
Time: 109; Case frequency: 0.10856; Efficiency: 0.98; Sensitivity: 0.8384; Fraction >LOD: 0.8400
Time: 110; Case frequency: 0.11643; Efficiency: 0.98; Sensitivity: 0.8379; Fraction >LOD: 0.8389
Time: 111; Case frequency: 0.12465; Efficiency: 0.98; Sensitivity: 0.8362; Fraction >LOD: 0.8382
Time: 112; Case frequency: 0.13331; Efficiency: 0.98; Sensitivity: 0.8393; Fraction >LOD: 0.8374
Time: 113; Case frequency: 0.14233; Efficiency: 0.98; Sensitivity: 0.8344; Fraction >LOD: 0.8367
Time: 114; Case frequency: 0.15167; Efficiency: 0.98; Sensitivity: 0.8345; Fraction >LOD: 0.8354
Time: 115; Case frequency: 0.16141; Efficiency: 0.98; Sensitivity: 0.8324; Fraction >LOD: 0.8335
Time: 116; Case frequency: 0.17146; Efficiency: 0.98; Sensitivity: 0.8324; Fraction >LOD: 0.8321
Time: 117; Case frequency: 0.18183; Efficiency: 0.98; Sensitivity: 0.8301; Fraction >LOD: 0.8308
Time: 118; Case frequency: 0.19237; Efficiency: 0.98; Sensitivity: 0.8295; Fraction >LOD: 0.8295
Time: 119; Case frequency: 0.20307; Efficiency: 0.98; Sensitivity: 0.8288; Fraction >LOD: 0.8278
Time: 120; Case frequency: 0.21401; Efficiency: 0.98; Sensitivity: 0.8251; Fraction >LOD: 0.8261
