viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	48
m_pools	6
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-48_m-6_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-48_m-6_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.9030; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.8521; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.9268; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 7.99; Sensitivity: 0.9307; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 7.99; Sensitivity: 0.9039; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 7.98; Sensitivity: 0.8873; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 7.98; Sensitivity: 0.8576; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 7.98; Sensitivity: 0.7661; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 7.98; Sensitivity: 0.7733; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 7.98; Sensitivity: 0.7316; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 7.98; Sensitivity: 0.7240; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 7.98; Sensitivity: 0.7446; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 7.98; Sensitivity: 0.7519; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 7.97; Sensitivity: 0.7486; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 7.97; Sensitivity: 0.7269; Fraction >LOD: 0.8516
