viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balcu,array/
n_individuals	40
m_pools	18
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balcu,array/Design.n-40_m-18_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balcu,array/Design.n-40_m-18_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 2.22; Sensitivity: 0.8611; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 2.22; Sensitivity: 0.8630; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 2.22; Sensitivity: 0.9456; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 2.22; Sensitivity: 0.9330; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 2.22; Sensitivity: 0.8995; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 2.22; Sensitivity: 0.8996; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 2.22; Sensitivity: 0.8768; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 2.22; Sensitivity: 0.8253; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 2.22; Sensitivity: 0.7827; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 2.22; Sensitivity: 0.8220; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 2.22; Sensitivity: 0.7785; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 2.22; Sensitivity: 0.8064; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 2.22; Sensitivity: 0.7799; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 2.22; Sensitivity: 0.7974; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 2.22; Sensitivity: 0.7510; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 2.22; Sensitivity: 0.7681; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 2.22; Sensitivity: 0.7625; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 2.22; Sensitivity: 0.7882; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 2.22; Sensitivity: 0.8031; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 2.22; Sensitivity: 0.7948; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 2.22; Sensitivity: 0.7524; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 2.22; Sensitivity: 0.7725; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 2.22; Sensitivity: 0.7531; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 2.22; Sensitivity: 0.7551; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 2.22; Sensitivity: 0.7538; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 2.22; Sensitivity: 0.7456; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 2.22; Sensitivity: 0.7666; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 2.22; Sensitivity: 0.7763; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 2.22; Sensitivity: 0.7789; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 2.22; Sensitivity: 0.7785; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 2.22; Sensitivity: 0.7725; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 2.22; Sensitivity: 0.7637; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 2.22; Sensitivity: 0.7761; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 2.22; Sensitivity: 0.7781; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 2.22; Sensitivity: 0.7781; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 2.22; Sensitivity: 0.7753; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 2.22; Sensitivity: 0.7761; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 2.22; Sensitivity: 0.7661; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 2.22; Sensitivity: 0.7681; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 2.22; Sensitivity: 0.7561; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 2.22; Sensitivity: 0.7513; Fraction >LOD: 0.8463
