viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	768
m_pools	48
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-768_m-48_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-768_m-48_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 15.97; Sensitivity: 0.8823; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 15.97; Sensitivity: 0.8585; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 15.96; Sensitivity: 0.9284; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 15.96; Sensitivity: 0.8808; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 15.96; Sensitivity: 0.8333; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 15.96; Sensitivity: 0.8433; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 15.96; Sensitivity: 0.7629; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 15.96; Sensitivity: 0.7529; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 15.96; Sensitivity: 0.7025; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 15.96; Sensitivity: 0.7085; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 15.95; Sensitivity: 0.6817; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 15.95; Sensitivity: 0.7201; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 15.95; Sensitivity: 0.7309; Fraction >LOD: 0.8763
