viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	384
m_pools	6
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-384_m-6_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-384_m-6_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 61.32; Sensitivity: 0.8469; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 60.70; Sensitivity: 0.8328; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 60.54; Sensitivity: 0.8608; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 60.23; Sensitivity: 0.8357; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 59.95; Sensitivity: 0.7894; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 59.92; Sensitivity: 0.7296; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 59.50; Sensitivity: 0.6793; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 59.27; Sensitivity: 0.6617; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 58.93; Sensitivity: 0.6305; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 58.39; Sensitivity: 0.6289; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 57.69; Sensitivity: 0.6329; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 57.09; Sensitivity: 0.6445; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 56.42; Sensitivity: 0.6509; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 55.87; Sensitivity: 0.6569; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 55.29; Sensitivity: 0.6477; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 54.29; Sensitivity: 0.6585; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 54.19; Sensitivity: 0.6186; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 53.02; Sensitivity: 0.6505; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 52.29; Sensitivity: 0.6497; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 51.15; Sensitivity: 0.6449; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 50.99; Sensitivity: 0.6178; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 49.67; Sensitivity: 0.6142; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 48.94; Sensitivity: 0.6178; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 47.68; Sensitivity: 0.6214; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 46.35; Sensitivity: 0.6373; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 45.25; Sensitivity: 0.6162; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 44.24; Sensitivity: 0.6281; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 42.67; Sensitivity: 0.6397; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 40.75; Sensitivity: 0.6559; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 40.16; Sensitivity: 0.6441; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 38.09; Sensitivity: 0.6553; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 38.30; Sensitivity: 0.6361; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 37.12; Sensitivity: 0.6389; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 35.28; Sensitivity: 0.6365; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 33.53; Sensitivity: 0.6425; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 32.36; Sensitivity: 0.6449; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 30.99; Sensitivity: 0.6401; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 29.24; Sensitivity: 0.6445; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 27.74; Sensitivity: 0.6389; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 26.27; Sensitivity: 0.6305; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 25.93; Sensitivity: 0.6143; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 23.81; Sensitivity: 0.6569; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 22.70; Sensitivity: 0.6345; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 21.79; Sensitivity: 0.6297; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 19.45; Sensitivity: 0.6301; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 18.52; Sensitivity: 0.6493; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 17.90; Sensitivity: 0.6377; Fraction >LOD: 0.8468
