viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	384
m_pools	28
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-384_m-28_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-384_m-28_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 13.69; Sensitivity: 0.8731; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 13.69; Sensitivity: 0.8619; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 13.69; Sensitivity: 0.9096; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 13.69; Sensitivity: 0.8793; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 13.68; Sensitivity: 0.8653; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 13.68; Sensitivity: 0.8479; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 13.68; Sensitivity: 0.7669; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 13.68; Sensitivity: 0.7641; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 13.68; Sensitivity: 0.7357; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 13.68; Sensitivity: 0.7193; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 13.68; Sensitivity: 0.7265; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 13.67; Sensitivity: 0.7197; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 13.67; Sensitivity: 0.7297; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 13.67; Sensitivity: 0.7217; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 13.67; Sensitivity: 0.7125; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 13.67; Sensitivity: 0.7241; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 13.66; Sensitivity: 0.7225; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 13.66; Sensitivity: 0.7289; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 13.65; Sensitivity: 0.7309; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 13.65; Sensitivity: 0.7073; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 13.65; Sensitivity: 0.6869; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 13.65; Sensitivity: 0.7006; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 13.64; Sensitivity: 0.6753; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 13.64; Sensitivity: 0.6985; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 13.63; Sensitivity: 0.6973; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 13.63; Sensitivity: 0.6781; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 13.61; Sensitivity: 0.7029; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 13.60; Sensitivity: 0.7133; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 13.59; Sensitivity: 0.7185; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 13.59; Sensitivity: 0.7001; Fraction >LOD: 0.8504
