viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	384
m_pools	10
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-384_m-10_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-384_m-10_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 37.95; Sensitivity: 0.8623; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 37.88; Sensitivity: 0.8358; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 37.81; Sensitivity: 0.8781; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 37.77; Sensitivity: 0.8510; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 37.72; Sensitivity: 0.8197; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 37.69; Sensitivity: 0.7773; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 37.67; Sensitivity: 0.7201; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 37.60; Sensitivity: 0.7157; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 37.54; Sensitivity: 0.6801; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 37.46; Sensitivity: 0.6577; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 37.39; Sensitivity: 0.6349; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 37.24; Sensitivity: 0.6801; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 37.19; Sensitivity: 0.6829; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 37.01; Sensitivity: 0.6805; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 37.04; Sensitivity: 0.6537; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 36.79; Sensitivity: 0.6697; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 36.71; Sensitivity: 0.6705; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 36.48; Sensitivity: 0.6889; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 36.40; Sensitivity: 0.6609; Fraction >LOD: 0.8543
