viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	3072
m_pools	48
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-3072_m-48_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-3072_m-48_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 63.18; Sensitivity: 0.8529; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 63.06; Sensitivity: 0.8353; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 63.01; Sensitivity: 0.8669; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 62.96; Sensitivity: 0.8341; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 62.87; Sensitivity: 0.7941; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 62.85; Sensitivity: 0.7513; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 62.86; Sensitivity: 0.6797; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 62.73; Sensitivity: 0.6565; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 62.68; Sensitivity: 0.6214; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 62.55; Sensitivity: 0.6365; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 62.41; Sensitivity: 0.6301; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 62.27; Sensitivity: 0.6569; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 62.08; Sensitivity: 0.6581; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 61.94; Sensitivity: 0.6505; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 61.67; Sensitivity: 0.6521; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 61.55; Sensitivity: 0.6525; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 61.40; Sensitivity: 0.6389; Fraction >LOD: 0.8458
