viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balsq,array/
n_individuals	6144
m_pools	96
q_split	2
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balsq,array/Design.n-6144_m-96_q-2.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balsq,array/Design.n-6144_m-96_q-2.npy
Time: 10; Case frequency: 0.00002; Efficiency: 63.31; Sensitivity: 0.8373; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 63.24; Sensitivity: 0.8321; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 63.19; Sensitivity: 0.8677; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 63.15; Sensitivity: 0.8441; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 63.13; Sensitivity: 0.7821; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 63.12; Sensitivity: 0.7405; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 63.07; Sensitivity: 0.6893; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 62.98; Sensitivity: 0.6589; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 62.95; Sensitivity: 0.6417; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 62.86; Sensitivity: 0.6239; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 62.81; Sensitivity: 0.6199; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 62.64; Sensitivity: 0.6637; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 62.58; Sensitivity: 0.6419; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 62.44; Sensitivity: 0.6549; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 62.38; Sensitivity: 0.6357; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 62.24; Sensitivity: 0.6541; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 62.01; Sensitivity: 0.6207; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 61.84; Sensitivity: 0.6637; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 61.74; Sensitivity: 0.6223; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 61.66; Sensitivity: 0.6183; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 61.28; Sensitivity: 0.6186; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 61.17; Sensitivity: 0.5994; Fraction >LOD: 0.8516
