viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	designs/balcu,array/
n_individuals	400
m_pools	30
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	designs/balcu,array/Design.n-400_m-30_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: designs/balcu,array/Design.n-400_m-30_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 13.33; Sensitivity: 0.8669; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 13.33; Sensitivity: 0.8476; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 13.33; Sensitivity: 0.9019; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 13.33; Sensitivity: 0.8867; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 13.33; Sensitivity: 0.8423; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 13.33; Sensitivity: 0.8236; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 13.33; Sensitivity: 0.7513; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 13.33; Sensitivity: 0.7565; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 13.33; Sensitivity: 0.7197; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 13.33; Sensitivity: 0.7045; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 13.33; Sensitivity: 0.6873; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 13.32; Sensitivity: 0.7109; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 13.32; Sensitivity: 0.7057; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 13.32; Sensitivity: 0.6941; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 13.32; Sensitivity: 0.7009; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 13.32; Sensitivity: 0.7125; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 13.32; Sensitivity: 0.6837; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 13.32; Sensitivity: 0.7113; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 13.32; Sensitivity: 0.7101; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 13.31; Sensitivity: 0.6805; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 13.31; Sensitivity: 0.6785; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 13.31; Sensitivity: 0.6761; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 13.31; Sensitivity: 0.6765; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 13.30; Sensitivity: 0.6925; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 13.30; Sensitivity: 0.6696; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 13.30; Sensitivity: 0.6809; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 13.30; Sensitivity: 0.6793; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 13.29; Sensitivity: 0.6901; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 13.29; Sensitivity: 0.6974; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 13.28; Sensitivity: 0.7089; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 13.28; Sensitivity: 0.6789; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 13.27; Sensitivity: 0.6945; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 13.27; Sensitivity: 0.6885; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 13.26; Sensitivity: 0.6797; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 13.25; Sensitivity: 0.7005; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 13.25; Sensitivity: 0.7073; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 13.24; Sensitivity: 0.7069; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 13.23; Sensitivity: 0.6797; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 13.21; Sensitivity: 0.6797; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 13.20; Sensitivity: 0.6861; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 13.19; Sensitivity: 0.6877; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 13.18; Sensitivity: 0.6749; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 13.16; Sensitivity: 0.6881; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 13.15; Sensitivity: 0.6664; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 13.12; Sensitivity: 0.6561; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 13.11; Sensitivity: 0.6785; Fraction >LOD: 0.8439
