viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,booster/designs/hypergraph/
n_individuals	288
m_pools	30
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-288_m-30_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-288_m-30_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 9.60; Sensitivity: 0.8771; Specificity: 0.9998; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 9.60; Sensitivity: 0.8718; Specificity: 0.9999; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 9.60; Sensitivity: 0.9238; Specificity: 0.9998; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 9.60; Sensitivity: 0.8909; Specificity: 0.9999; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 9.60; Sensitivity: 0.8592; Specificity: 0.9998; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 9.60; Sensitivity: 0.8326; Specificity: 0.9999; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 9.60; Sensitivity: 0.7661; Specificity: 0.9999; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 9.60; Sensitivity: 0.7661; Specificity: 0.9998; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 9.60; Sensitivity: 0.7198; Specificity: 0.9999; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 9.60; Sensitivity: 0.7185; Specificity: 0.9999; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 9.60; Sensitivity: 0.7005; Specificity: 0.9999; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 9.60; Sensitivity: 0.7057; Specificity: 0.9999; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 9.60; Sensitivity: 0.7349; Specificity: 0.9999; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 9.60; Sensitivity: 0.7189; Specificity: 0.9999; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 9.60; Sensitivity: 0.7021; Specificity: 0.9999; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 9.60; Sensitivity: 0.7145; Specificity: 0.9999; Fraction >LOD: 0.8449
