viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,booster/designs/hypergraph/
n_individuals	192
m_pools	30
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-192_m-30_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-192_m-30_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 6.40; Sensitivity: 0.8998; Specificity: 0.9998; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 6.40; Sensitivity: 0.8686; Specificity: 0.9998; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 6.40; Sensitivity: 0.9220; Specificity: 0.9998; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 6.40; Sensitivity: 0.9060; Specificity: 0.9998; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 6.40; Sensitivity: 0.8742; Specificity: 0.9998; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 6.40; Sensitivity: 0.8469; Specificity: 0.9998; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 6.40; Sensitivity: 0.7836; Specificity: 0.9998; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 6.40; Sensitivity: 0.7798; Specificity: 0.9999; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 6.40; Sensitivity: 0.7698; Specificity: 0.9999; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 6.40; Sensitivity: 0.7234; Specificity: 0.9999; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 6.40; Sensitivity: 0.7331; Specificity: 0.9999; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 6.40; Sensitivity: 0.7304; Specificity: 0.9999; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 6.40; Sensitivity: 0.7393; Specificity: 0.9999; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 6.40; Sensitivity: 0.7493; Specificity: 0.9999; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 6.40; Sensitivity: 0.7405; Specificity: 0.9998; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 6.40; Sensitivity: 0.7381; Specificity: 0.9998; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 6.40; Sensitivity: 0.7297; Specificity: 0.9999; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 6.40; Sensitivity: 0.7385; Specificity: 0.9998; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 6.40; Sensitivity: 0.7501; Specificity: 0.9998; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 6.40; Sensitivity: 0.7121; Specificity: 0.9999; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 6.40; Sensitivity: 0.7149; Specificity: 0.9998; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 6.40; Sensitivity: 0.7033; Specificity: 0.9999; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 6.40; Sensitivity: 0.7157; Specificity: 0.9999; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 6.40; Sensitivity: 0.7185; Specificity: 0.9999; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 6.40; Sensitivity: 0.7053; Specificity: 0.9999; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 6.40; Sensitivity: 0.7197; Specificity: 0.9998; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 6.40; Sensitivity: 0.7221; Specificity: 0.9999; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 6.40; Sensitivity: 0.7241; Specificity: 0.9999; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 6.40; Sensitivity: 0.7249; Specificity: 0.9999; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 6.40; Sensitivity: 0.7329; Specificity: 0.9999; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 6.40; Sensitivity: 0.7285; Specificity: 0.9999; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 6.40; Sensitivity: 0.7429; Specificity: 0.9999; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 6.40; Sensitivity: 0.7237; Specificity: 0.9998; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 6.40; Sensitivity: 0.7245; Specificity: 0.9999; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 6.40; Sensitivity: 0.7261; Specificity: 0.9999; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 6.40; Sensitivity: 0.7321; Specificity: 0.9998; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 6.40; Sensitivity: 0.7377; Specificity: 0.9999; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 6.40; Sensitivity: 0.7281; Specificity: 0.9999; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 6.40; Sensitivity: 0.7249; Specificity: 0.9999; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 6.40; Sensitivity: 0.7205; Specificity: 0.9999; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 6.40; Sensitivity: 0.6997; Specificity: 0.9999; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 6.40; Sensitivity: 0.7133; Specificity: 0.9998; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 6.40; Sensitivity: 0.7321; Specificity: 0.9999; Fraction >LOD: 0.8443
