viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,booster/designs/hypergraph/
n_individuals	400
m_pools	20
q_split	1
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-400_m-20_q-1.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-400_m-20_q-1.npy
Time: 10; Case frequency: 0.00002; Efficiency: 16.60; Sensitivity: 0.8971; Specificity: 1.0000; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 16.58; Sensitivity: 0.8632; Specificity: 1.0000; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 16.59; Sensitivity: 0.9236; Specificity: 1.0000; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 16.56; Sensitivity: 0.8972; Specificity: 1.0000; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 16.55; Sensitivity: 0.8671; Specificity: 1.0000; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 16.51; Sensitivity: 0.8589; Specificity: 1.0000; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 16.52; Sensitivity: 0.7965; Specificity: 1.0000; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 16.48; Sensitivity: 0.7841; Specificity: 1.0000; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 16.47; Sensitivity: 0.7662; Specificity: 1.0000; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 16.48; Sensitivity: 0.7274; Specificity: 1.0000; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 16.47; Sensitivity: 0.7214; Specificity: 1.0000; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 16.46; Sensitivity: 0.7269; Specificity: 1.0000; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 16.38; Sensitivity: 0.7225; Specificity: 1.0000; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 16.40; Sensitivity: 0.7465; Specificity: 1.0000; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 16.37; Sensitivity: 0.7433; Specificity: 1.0000; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 16.35; Sensitivity: 0.7341; Specificity: 1.0000; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 16.25; Sensitivity: 0.7229; Specificity: 1.0000; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 16.21; Sensitivity: 0.7585; Specificity: 1.0000; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 16.22; Sensitivity: 0.7353; Specificity: 1.0000; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 16.16; Sensitivity: 0.7153; Specificity: 1.0000; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 16.18; Sensitivity: 0.7109; Specificity: 1.0000; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 16.09; Sensitivity: 0.7137; Specificity: 1.0000; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 16.04; Sensitivity: 0.7253; Specificity: 1.0000; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 15.92; Sensitivity: 0.7173; Specificity: 1.0000; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 15.92; Sensitivity: 0.7122; Specificity: 1.0000; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 15.88; Sensitivity: 0.7149; Specificity: 1.0000; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 15.77; Sensitivity: 0.7097; Specificity: 1.0000; Fraction >LOD: 0.8327
