viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,booster/designs/hypergraph/
n_individuals	768
m_pools	24
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-768_m-24_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-768_m-24_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 32.00; Sensitivity: 0.8460; Specificity: 0.9999; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 32.00; Sensitivity: 0.8385; Specificity: 0.9999; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 31.99; Sensitivity: 0.8796; Specificity: 0.9999; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 31.99; Sensitivity: 0.8441; Specificity: 0.9999; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 31.99; Sensitivity: 0.8121; Specificity: 0.9999; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 31.99; Sensitivity: 0.7730; Specificity: 0.9999; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 31.99; Sensitivity: 0.7069; Specificity: 0.9999; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 31.99; Sensitivity: 0.6957; Specificity: 0.9999; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 31.99; Sensitivity: 0.6453; Specificity: 0.9999; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 31.99; Sensitivity: 0.6501; Specificity: 0.9999; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 31.99; Sensitivity: 0.6281; Specificity: 0.9999; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 31.99; Sensitivity: 0.6693; Specificity: 0.9999; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 31.98; Sensitivity: 0.6589; Specificity: 0.9999; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 31.98; Sensitivity: 0.6613; Specificity: 0.9999; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 31.98; Sensitivity: 0.6529; Specificity: 0.9999; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 31.98; Sensitivity: 0.6697; Specificity: 0.9999; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 31.97; Sensitivity: 0.6525; Specificity: 0.9999; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 31.97; Sensitivity: 0.6625; Specificity: 0.9999; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 31.96; Sensitivity: 0.6725; Specificity: 0.9999; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 31.96; Sensitivity: 0.6317; Specificity: 0.9999; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 31.95; Sensitivity: 0.6353; Specificity: 0.9999; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 31.95; Sensitivity: 0.6186; Specificity: 0.9999; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 31.95; Sensitivity: 0.6373; Specificity: 0.9999; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 31.93; Sensitivity: 0.6541; Specificity: 0.9999; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 31.92; Sensitivity: 0.6353; Specificity: 0.9999; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 31.90; Sensitivity: 0.6230; Specificity: 0.9999; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 31.90; Sensitivity: 0.6265; Specificity: 0.9999; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 31.88; Sensitivity: 0.6417; Specificity: 0.9999; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 31.85; Sensitivity: 0.6509; Specificity: 0.9999; Fraction >LOD: 0.8474
