viral_load_matrix	../sim,kinetics/Simulated_populations/seir_viral_loads_swab.viral_loads.npz
infection_time	../sim,kinetics/Simulated_populations/used_pars_swab.csv
savepath	../../../collab-extras/code/supp,dd,booster/designs/hypergraph/
n_individuals	2880
m_pools	90
q_split	3
start_time	10
end_time	120
fp_rate	0.01
LOD	100
pool_compositions	../../../public/simulation/designs/hypergraph/Design.n-2880_m-90_q-3.npy
expected_pos_prob	0.95
error_tol	0
parsed infection times for 12500000 individuals
loaded viral load matrix with shape (12500000, 357) and 213965760 entries
loading pools from: ../../../public/simulation/designs/hypergraph/Design.n-2880_m-90_q-3.npy
Time: 10; Case frequency: 0.00002; Efficiency: 32.00; Sensitivity: 0.8529; Specificity: 1.0000; Fraction >LOD: 0.9282
Time: 11; Case frequency: 0.00002; Efficiency: 32.00; Sensitivity: 0.8233; Specificity: 1.0000; Fraction >LOD: 0.9198
Time: 12; Case frequency: 0.00002; Efficiency: 32.00; Sensitivity: 0.8772; Specificity: 1.0000; Fraction >LOD: 0.9615
Time: 13; Case frequency: 0.00002; Efficiency: 32.00; Sensitivity: 0.8517; Specificity: 1.0000; Fraction >LOD: 0.9561
Time: 14; Case frequency: 0.00003; Efficiency: 32.00; Sensitivity: 0.8002; Specificity: 1.0000; Fraction >LOD: 0.9518
Time: 15; Case frequency: 0.00003; Efficiency: 32.00; Sensitivity: 0.7543; Specificity: 1.0000; Fraction >LOD: 0.9468
Time: 16; Case frequency: 0.00003; Efficiency: 32.00; Sensitivity: 0.7057; Specificity: 1.0000; Fraction >LOD: 0.9112
Time: 17; Case frequency: 0.00004; Efficiency: 32.00; Sensitivity: 0.6765; Specificity: 1.0000; Fraction >LOD: 0.9210
Time: 18; Case frequency: 0.00004; Efficiency: 32.00; Sensitivity: 0.6509; Specificity: 1.0000; Fraction >LOD: 0.8934
Time: 19; Case frequency: 0.00005; Efficiency: 32.00; Sensitivity: 0.6425; Specificity: 1.0000; Fraction >LOD: 0.8730
Time: 20; Case frequency: 0.00006; Efficiency: 32.00; Sensitivity: 0.6090; Specificity: 1.0000; Fraction >LOD: 0.8755
Time: 21; Case frequency: 0.00006; Efficiency: 32.00; Sensitivity: 0.6697; Specificity: 1.0000; Fraction >LOD: 0.8818
Time: 22; Case frequency: 0.00007; Efficiency: 32.00; Sensitivity: 0.6537; Specificity: 1.0000; Fraction >LOD: 0.8763
Time: 23; Case frequency: 0.00007; Efficiency: 32.00; Sensitivity: 0.6641; Specificity: 1.0000; Fraction >LOD: 0.8629
Time: 24; Case frequency: 0.00008; Efficiency: 32.00; Sensitivity: 0.6741; Specificity: 1.0000; Fraction >LOD: 0.8516
Time: 25; Case frequency: 0.00009; Efficiency: 32.00; Sensitivity: 0.6523; Specificity: 1.0000; Fraction >LOD: 0.8449
Time: 26; Case frequency: 0.00010; Efficiency: 32.00; Sensitivity: 0.6549; Specificity: 1.0000; Fraction >LOD: 0.8458
Time: 27; Case frequency: 0.00011; Efficiency: 31.99; Sensitivity: 0.6745; Specificity: 1.0000; Fraction >LOD: 0.8567
Time: 28; Case frequency: 0.00012; Efficiency: 31.99; Sensitivity: 0.6569; Specificity: 1.0000; Fraction >LOD: 0.8543
Time: 29; Case frequency: 0.00013; Efficiency: 31.99; Sensitivity: 0.6377; Specificity: 1.0000; Fraction >LOD: 0.8507
Time: 30; Case frequency: 0.00014; Efficiency: 31.99; Sensitivity: 0.6409; Specificity: 1.0000; Fraction >LOD: 0.8455
Time: 31; Case frequency: 0.00015; Efficiency: 31.99; Sensitivity: 0.6190; Specificity: 1.0000; Fraction >LOD: 0.8516
Time: 32; Case frequency: 0.00017; Efficiency: 31.99; Sensitivity: 0.6353; Specificity: 1.0000; Fraction >LOD: 0.8485
Time: 33; Case frequency: 0.00019; Efficiency: 31.98; Sensitivity: 0.6337; Specificity: 1.0000; Fraction >LOD: 0.8576
Time: 34; Case frequency: 0.00020; Efficiency: 31.98; Sensitivity: 0.6433; Specificity: 1.0000; Fraction >LOD: 0.8465
Time: 35; Case frequency: 0.00022; Efficiency: 31.97; Sensitivity: 0.6365; Specificity: 1.0000; Fraction >LOD: 0.8403
Time: 36; Case frequency: 0.00024; Efficiency: 31.97; Sensitivity: 0.6581; Specificity: 1.0000; Fraction >LOD: 0.8327
Time: 37; Case frequency: 0.00027; Efficiency: 31.96; Sensitivity: 0.6337; Specificity: 1.0000; Fraction >LOD: 0.8417
Time: 38; Case frequency: 0.00029; Efficiency: 31.96; Sensitivity: 0.6521; Specificity: 1.0000; Fraction >LOD: 0.8474
Time: 39; Case frequency: 0.00031; Efficiency: 31.95; Sensitivity: 0.6565; Specificity: 1.0000; Fraction >LOD: 0.8504
Time: 40; Case frequency: 0.00034; Efficiency: 31.94; Sensitivity: 0.6505; Specificity: 1.0000; Fraction >LOD: 0.8526
Time: 41; Case frequency: 0.00037; Efficiency: 31.93; Sensitivity: 0.6399; Specificity: 1.0000; Fraction >LOD: 0.8528
Time: 42; Case frequency: 0.00040; Efficiency: 31.91; Sensitivity: 0.6417; Specificity: 1.0000; Fraction >LOD: 0.8468
Time: 43; Case frequency: 0.00044; Efficiency: 31.90; Sensitivity: 0.6457; Specificity: 1.0000; Fraction >LOD: 0.8554
Time: 44; Case frequency: 0.00048; Efficiency: 31.89; Sensitivity: 0.6383; Specificity: 1.0000; Fraction >LOD: 0.8552
Time: 45; Case frequency: 0.00052; Efficiency: 31.83; Sensitivity: 0.6533; Specificity: 1.0000; Fraction >LOD: 0.8575
Time: 46; Case frequency: 0.00057; Efficiency: 31.81; Sensitivity: 0.6611; Specificity: 1.0000; Fraction >LOD: 0.8520
Time: 47; Case frequency: 0.00062; Efficiency: 31.75; Sensitivity: 0.6525; Specificity: 1.0000; Fraction >LOD: 0.8570
Time: 48; Case frequency: 0.00068; Efficiency: 31.72; Sensitivity: 0.6593; Specificity: 1.0000; Fraction >LOD: 0.8500
Time: 49; Case frequency: 0.00074; Efficiency: 31.67; Sensitivity: 0.6389; Specificity: 0.9999; Fraction >LOD: 0.8493
Time: 50; Case frequency: 0.00081; Efficiency: 31.61; Sensitivity: 0.6219; Specificity: 0.9999; Fraction >LOD: 0.8463
Time: 51; Case frequency: 0.00088; Efficiency: 31.42; Sensitivity: 0.6391; Specificity: 1.0000; Fraction >LOD: 0.8446
Time: 52; Case frequency: 0.00095; Efficiency: 31.35; Sensitivity: 0.6311; Specificity: 0.9999; Fraction >LOD: 0.8443
Time: 53; Case frequency: 0.00104; Efficiency: 31.20; Sensitivity: 0.6232; Specificity: 0.9999; Fraction >LOD: 0.8433
Time: 54; Case frequency: 0.00113; Efficiency: 31.10; Sensitivity: 0.6413; Specificity: 0.9999; Fraction >LOD: 0.8438
Time: 55; Case frequency: 0.00123; Efficiency: 30.89; Sensitivity: 0.6451; Specificity: 0.9999; Fraction >LOD: 0.8439
Time: 56; Case frequency: 0.00134; Efficiency: 30.60; Sensitivity: 0.6569; Specificity: 0.9999; Fraction >LOD: 0.8468
Time: 57; Case frequency: 0.00146; Efficiency: 30.26; Sensitivity: 0.6401; Specificity: 0.9999; Fraction >LOD: 0.8471
Time: 58; Case frequency: 0.00159; Efficiency: 30.12; Sensitivity: 0.6392; Specificity: 0.9999; Fraction >LOD: 0.8459
Time: 59; Case frequency: 0.00174; Efficiency: 30.03; Sensitivity: 0.6389; Specificity: 0.9999; Fraction >LOD: 0.8465
Time: 60; Case frequency: 0.00189; Efficiency: 29.10; Sensitivity: 0.6450; Specificity: 0.9999; Fraction >LOD: 0.8511
Time: 61; Case frequency: 0.00207; Efficiency: 28.93; Sensitivity: 0.6481; Specificity: 0.9999; Fraction >LOD: 0.8483
Time: 62; Case frequency: 0.00225; Efficiency: 28.35; Sensitivity: 0.6375; Specificity: 0.9999; Fraction >LOD: 0.8489
Time: 63; Case frequency: 0.00245; Efficiency: 27.34; Sensitivity: 0.6443; Specificity: 0.9999; Fraction >LOD: 0.8505
